url,category,subcategory,subcategory_type
https://www.capital.gr/xrim-anakoinoseis/3063808/metka-deltio-tupou/,"article","informative article"
https://www.real.gr/%CF%85%CE%B3%CE%B5%CE%AF%CE%B1/arthro/mipos_exete_ostrakoeidi_glossa_5_pathiseis_pou_mporei_na_krybei_to_stoma_sas-1048403/,"article","informative article"
https://www.capital.gr/epikairotita/3519117/rosia-o-alexei-nabalni-epistrefei-simera-sti-rosia-para-tin-apeili-gia-sullipsi-tou,"article","informative article"
https://www.makthes.gr/stin-athina-enas-14chronos-kai-mia-63chroni-traymatias-apo-ti-samo-324310,"article","informative article"
https://www.capital.gr/epikairotita/3460335/uperpsifistike-apo-tin-olomeleia-i-tropopoiisi-tis-sumbasis-gia-ti-dorea-tou-idrumatos-st-niarxos/,"article","informative article"
https://www.kathimerini.gr/economy/business/1009525/imerida-gia-tin-agrodiatrofi-stin-kriti-me-synergasia-ite-kai-omiloy-eythymiadi/,"article","informative article"
https://www.tovima.gr/2024/09/30/society/kairos-fthinoporines-thermokrasies-meta-to-mini-kalokairi-pos-tha-ekselixthei-i-evdomada/,"article","informative article"
https://www.kathimerini.gr/society/563245927/ektakto-deltio-tis-emy-pote-erchontai-vroches-kataigides-kai-ischyroi-anemoi/,"article","informative article"
https://www.ethnos.gr/weather/article/334905/epikairopoihthhketoektaktokairikodeltioerxetaiptoshthermokrasiaskaikataigidespoythaeinaientonatafainomena,"article","informative article"
https://www.rizospastis.gr/columnStory.do?publDate=7%2F10%2F2006&columnId=442&id=6868,"article","informative article"
https://www.kathimerini.gr/economy/local/769798/apopsi-oi-morfes-chreografon-poy-protagonistoyn/,"article","opinion article"
https://www.rizospastis.gr/story.do?id=4344293,"article","opinion article"
https://www.tanea.gr/2013/11/07/opinions/enstaseis-ethelontismos-a-la-ellinika,"article","opinion article"
https://www.capital.gr/xristos-xomenidis/3216895/i-maxi-ton-anthropon-me-ta-terata/,"article","opinion article"
https://www.tovima.gr/2013/01/29/opinions/to-telos-tis-bretanikis-logikis-kai-oi-dyo-pseydaisthiseis-toy-kameron/,"article","opinion article"
https://www.capital.gr/me-apopsi/2178892/gia-poia-elliniki-agrotiki-paragogi-milame/,"article","opinion article"
https://www.kathimerini.gr/pages/matter-of-class/943593/poios-tha-mas-ekpaideysei-stin-techniti-noimosyni/,"article","opinion article"
https://www.tovima.gr/2023/02/21/kirio-arthro/oi-dyo-kindynoi,"article","opinion article"
https://www.tovima.gr/2023/03/08/kirio-arthro/kaysimi-yli,"article","opinion article"
https://www.tovima.gr/2024/08/30/kirio-arthro/minyma-sto-kinito/,"article","opinion article"
https://www.kathimerini.gr/opinion/563235082/dimoi-kai-toyrismos/,"article","opinion article"
https://www.kathimerini.gr/opinion/563189062/i-simasia-toy-ktimatologioy/,"article","opinion article"
https://www.kathimerini.gr/opinion/563208202/to-lathos-minyma-2/,"article","opinion article"
https://www.kathimerini.gr/opinion/563219260/ena-moyseio-gia-to-mellon/,"article","opinion article"
https://www.kathimerini.gr/society/365739/karavania-me-18chronoys-se-anochyrota-nisia/,"article","reporting"
https://www.efsyn.gr/ellada/koinonia/63441_koryfothikan-oi-ekdiloseis-gia-tin-25i-martioy,"article","reporting"
https://www.avgi.gr/koinonia/356476_oi-anemogennitries-tis-orgis,"article","reporting"
https://www.kathimerini.gr/society/320025/i-fotia-toy-cheimona-ekapse-o-ti-eiche-apomeinei/,"article","reporting"
https://www.protothema.gr/greece/article/536506/h-anoso-ogologia-fernei-nea-dedomena-sti-mahi-kata-tou-karkinou/,"article","reporting"
https://www.kathimerini.gr/life/health/987326/anazitontas-farmako-gia-to-mikrovio-toy-antiemvoliasmoy/,"article","reporting"
https://www.efsyn.gr/oikonomia/ergasiaka/117140_apo-tin-aplirosia-stin-aytoktonia,"article","reporting"
https://www.kathimerini.gr/society/365739/karavania-me-18chronoys-se-anochyrota-nisia/,"article","xronografima"
https://www.in.gr/2023/05/08/life/woman/prepei-na-stamatisoume-na-kanoume-manikiour-aytofrontida-aytokatastrofi-epanastasi/,"article","xronografima"
https://www.protothema.gr/stories/article/1428392/aeraaaa/?utm_source=rss,"article","xronografima"
https://www.protothema.gr/Stories/article/544091/mia-tetragoni-sugrisi-timon/,"article","xronografima"
https://www.protothema.gr/Stories/article/567774/otan-oi-progonoi-mas-anakaluptan-mia-sataniki-suskeui-to-psugeio/,"article","xronografima"
https://www.protothema.gr/Stories/article/570729/etsi-tohete-eseis-edo-stin-athina-hathike-mia-kalimera-/,"article","xronografima"
https://www.protothema.gr/stories/article/656513/se-vrisko-epi-telous-vgale-grigora-to-sakaki-giati-i-upomoni-mou-exidlithi/,"article","xronografima"
https://www.efsyn.gr/stiles/hronografima/448038_diamantaki-tis-annas,"article","xronografima"
https://www.efsyn.gr/stiles/hronografima/447835_prosklitirio-aponton,"article","xronografima"
https://www.patris.gr/stiles/proektaseis/chronografima-mipos-eiste-proodeytikoi/,"article","xronografima"
https://web.archive.org/web/20171028162641/http://www.protothema.gr//stories/article/726113/terma-i-therini-ora/,"article","xronografima"
https://web.archive.org/web/20240506062359/https://www.kathimerini.gr/culture/563010739/apo-tin-protochronia-sto-pascha/,"article","xronografima"
https://www.tovima.gr/2011/09/04/books-ideas/to-diazygio-as-e-tin-texni/,"article","book"
https://www.efsyn.gr/tehnes/ekdoseis-biblia/129248_oi-problimatikes-sheseis-tis-apomegethynsis-me-tin-amesi-dimokratia,"kritiki","book"
https://www.tovima.gr/2008/11/24/books-ideas/o-eyeidis-dolofonos/,"kritiki","book"
https://www.kathimerini.gr/culture/429097/egklimata-se-mayro-kokkino-fonto/,"kritiki","book"
https://www.tovima.gr/2008/11/24/books-ideas/mystika-stin-odo-asklipioy/,"kritiki","book"
https://www.avgi.gr/tehnes/72750_anthropologia-kai-tehni,"kritiki","book"
https://www.protothema.gr/culture/books/article/604399/vivlioprotasi-o-kodikas-tis-lerou-peripeteia-sto-nisi-tis-artemis/,"kritiki","book"
https://www.avgi.gr/tehnes/50315_xanadiabazontas-klasika-biblia?amp,"kritiki","cinema_mme"
https://www.ethnos.gr/lifestyle/article/149954/xatzhfragketaphgainamestalivemasmemiaxekoyrdisthkitharahfiliamasxekinhseaposymferon,"kritiki","cinema_mme"
https://www.tovima.gr/2014/05/30/media/to-vima-gr-proteinei-gia-tin-tv-tin-kyriaki-38/,"kritiki","cinema_mme"
https://www.tanea.gr/2012/08/29/lifearts/culture/gelwtotherapeia-gia-pitsirikades/,"kritiki","cinema_mme"
https://www.topontiki.gr/2022/09/07/netflix-aneveni-tin-pempti-to-ntokimanter-fonikos-anthrakas/,"kritiki","cinema_mme"
https://www.kathimerini.gr/culture/tv/809059/erchontai-ta-vice-specials-ston-ant1/,"kritiki","cinema_mme"
https://www.makthes.gr/sinema-skoteino-kalokairi-me-foteina-dialeimmata-toy-alexi-n-dermentzogloy-21910,"kritiki","cinema_mme"
https://www.lifo.gr/culture/theatro/ifigeneia-i-en-tayrois-pos-eperhetai-i-sotiria-stoys-anthropoys,"kritiki","parastasi"
https://www.topontiki.gr/2022/03/31/for-women-nea-emfanisi-tis-angelikis-toumpanaki-sto-half-note-jazz-club/,"kritiki","parastasi"
https://www.efsyn.gr/tehnes/moysiki-horos/92024_synergasies-kai-aytoshediasmoi,"kritiki","parastasi"
https://www.tovima.gr/2021/10/29/books-ideas/leyko-domatio-i-pansion-opou-i-enta-synantise-tin-mplans/,"kritiki","parastasi"
https://www.protothema.gr/culture/article/1194293/hristougenna-me-theatro-horo-kai-mousiki-pou-na-pate-kai-ti-na-parakolouthisete-prin-sfixoun-ta-metra/?utm_source=rss%22,"kritiki","parastasi"
https://www.ethnos.gr/theatre/article/283009/aycarmelaenamanifestokatathsbarbarothtasgematoeyaisthhsiakaixioymor,"kritiki","parastasi"
https://www.ethnos.gr/theatre/article/334823/extraparastashgiatoysornithestoyarhmpiniarhaythnthnkyriakh29septembrioystodhmotikotheatrolykabhttoy,"kritiki","parastasi"
https://www.ethnos.gr/theatre/article/332194/moonwalkmiaoneirikhboltastofeggarimeodhgotonthrylikomichaeljackson,"kritiki","parastasi"
https://www.ethnos.gr/music/article/334949/pattismithsynayliaafieromagiathspoydaiakallitexnidasthneayorkhtonmartio,"kritiki","parastasi"
https://www.ethnos.gr/music/article/334675/septicfleshtoprotometalsygkrothmapoympaineistohrodeiotosabbatografetaiistoria,"kritiki","parastasi"
https://www.tanea.gr/2023/07/12/lifearts/dimos-athinaion-oi-ekdiloseis-tis-evdomadas-17-23-iouliou/,"kritiki","parastasi"
https://www.tanea.gr/2023/07/19/lifearts/dimos-athinaion-ti-tha-doume-dorean-tin-teleytaia-evdomada-tou-iouliou,"kritiki","parastasi"
https://www.tanea.gr/2023/07/25/lifearts/giorgos-oikonomidis-i-parastasi-afieroma-gia-to-ergo-tou-sto-theatro-alsos,"kritiki","parastasi"
https://www.lifo.gr/culture/eikastika/eidyllia-odos-33-syghronoi-eikastikoi-apotheonoyn-heiropoiito,"kritiki","ekthesis"
https://www.kathimerini.gr/society/1006014/o-oyranos-einai-to-pio-oraio-theama-sto-ethniko-asteroskopeio-sto-thiseio/,"kritiki","ekthesis"
https://www.tovima.gr/2011/11/25/afieromata/syntonisteite-gia-100-proskliseis-gia-mia-ksenagisi-sto-ethniko-asteroskopeio-athinwn,"kritiki","ekthesis"
https://www.kathimerini.gr/culture/133921/chrostiras-40/,"kritiki","ekthesis"
https://www.lifo.gr/guide/arts/news/if-anything-survives-archaeologies-utopias-void,"kritiki","ekthesis"
https://www.ethnos.gr/greece/article/34134/epitafioipolytelhsatenkaimargaritariasemiaspaniaektheshpics,"kritiki","ekthesis"
https://www.kathimerini.gr/culture/arts/561932005/eikastiki-alligoria-gia-ti-thea-dimitra/,"kritiki","ekthesis"
https://www.topontiki.gr/2020/04/18/evangelos-spanos-pios-itan-o-epistimonas-ke-epichirimatias-pou-esvise-adoxa-apo-koronoio/,"kritiki","prosopou"
https://www.lifo.gr/arxeio/slaboi-zizek-egheiridia-gia-na-kopsoyme-toys-orheis-toy-kapitalismoy,"kritiki","prosopou"
https://www.tovima.gr/2015/01/09/culture/oylrix-mpek-profitis-tis-neas-epoxis/,"kritiki","prosopou"
https://www.protothema.gr/world/article/1096872/pethane-o-nobelistas-epistimonas-bernard-lown-pateras-tou-kardiakou-apinidoti/,"kritiki","prosopou"
https://www.avgi.gr/diethni/407657_pethane-o-iologos-poy-anakalypse-aids-kai-thermos-antiemboliastis,"kritiki","prosopou"
https://www.protothema.gr/stories/article/329517/petros-boutos-to-kolegiopaido-egine-o-gourou-tis-ellinikis-tv/,"kritiki","prosopou"
https://www.real.gr/archive_ygeia/arthro/beltioste_to_anosopoiitiko_sas_me_epicor-356679/,"kritiki","proiontos_etc","proiontos"
https://www.capital.gr/epixeiriseis/3500009/blind-hiring-i-nea-upiresia-tis-smartcv-sti-diadikasia-ton-proslipseon,"kritiki","proiontos_etc","proiontos"
https://www.in.gr/2014/01/24/life/woman/ta-ellinika-dermokallyntika-youth-lab-i-nea-afiksi-sta-carelab-by-attica/,"kritiki","proiontos_etc","proiontos"
https://www.ethnos.gr/auto/article/26022/pickupafieromatoixtoyepaggelmatia,"kritiki","proiontos_etc"
https://www.tanea.gr/2006/12/27/autonea/panta-se-kselaspwnei/,"kritiki","proiontos_etc","proiontos"
https://www.capital.gr/epixeiriseis/3500009/blind-hiring-i-nea-upiresia-tis-smartcv-sti-diadikasia-ton-proslipseon/,"kritiki","proiontos_etc","proiontos"
https://www.capital.gr/market-news/3615231/smartcv-i-exupni-platforma-diaxeirisis-biografikon/,"kritiki","proiontos_etc","proiontos"
https://www.capital.gr/market-news/3701928/messaritis-ananeosimes-bebaiosi-polugonou-r-a-e-binteo-gia-ti-diadikasia-orismou-antiklitou/,"kritiki","proiontos_etc","epixeirisi"
https://www.kathimerini.gr/life/style/991505/beauty-apostoli-ston-fysiko-magiko-kosmo-tis-lerbolario/,"kritiki","proiontos_etc","epixeirisi"
https://www.tovima.gr/2017/05/31/finance/h-olympian-green-timwmeni-etaireia-sto-elliniko-xrimatistirio/,"kritiki","proiontos_etc","epixeirisi"
https://www.tovima.gr/2008/11/25/finance/epsa-o-megalyteros-mikros-emfialwtis-tis-ellinikis-agoras/,"kritiki","proiontos_etc","epixeirisi"
https://www.makthes.gr/elliniki-koyzina-lazaridi-ekei-poy-oi-aythentikes-kai-poiotikes-geyseis-einai-monodromos-643610,"kritiki","proiontos_etc","epixeirisi"
https://www.kathimerini.gr/k/travel/1033061/afieroma-kriti-siteia-gia-prochorimenoys/,"kritiki","proiontos_etc","perioxi"
https://www.in.gr/2021/08/31/stories/etsi-einai-zoi-stin-kypseli-soureal-odos-naksou/,"kritiki","proiontos_etc","perioxi"
https://www.lifo.gr/tropos-zois/gefsi/treis-ethnik-logoi-poy-axizei-na-se-katebasoyn-kato-apo-tin-athinas,"kritiki","proiontos_etc","perioxi"
https://www.kathimerini.gr/k/travel/768933/amorgos-drastiria-olo-to-chrono/,"kritiki","proiontos_etc","perioxi"
https://www.kathimerini.gr/k/travel/562011064/48-ores-sto-milano-me-ti-sarah-bailey/,"kritiki","proiontos_etc","perioxi"
https://www.tanea.gr/2010/10/16/economy/dear-economist-31/,"epistoli","epistoli_prosopou"
https://www.kathimerini.gr/opinion/readers/561678223/na-enischythoyn-ta-iatreia-ponoy/,"epistoli","epistoli_prosopou"
https://www.kathimerini.gr/opinion/readers/968584/oyte-exisosi-protoy-vathmoy/,"epistoli","epistoli_prosopou"
https://www.eleftheria.gr/m/απόψεις/item/220368-δυστυχώς-η-πλειοψηφία-των-συνελλήνων-δεν-έχει-φωνή.html%20,"epistoli","epistoli_prosopou"
https://www.kathimerini.gr/opinion/readers/13094157/o-nearos-michanikos-amp-nbsp-poy-itan-egomanis/,"epistoli","epistoli_prosopou"
https://www.kathimerini.gr/opinion/readers/561807037/isapostakides-toy-pentagrammoy/,"epistoli","epistoli_prosopou"
https://www.kathimerini.gr/opinion/readers/21034833/ta-polla-prosopa-amp-nbsp-tis-agnostis-yemenis/,"epistoli","epistoli_prosopou"
https://www.rizospastis.gr/story.do?id=2691479,"epistoli","epistoli_prosopou"
https://www.tovima.gr/2021/05/08/sports/den-ypoxoroun-gia-ti-esl-oi-real-mpartselona-kai-giouventous/https://www.tovima.gr/2021/05/08/sports/den-ypoxoroun-gia-ti-esl-oi-real-mpartselona-kai-giouventous/,"epistoli","epistoli_forea"
https://www.protothema.gr/politics/article/1200283/kinal-i-kuvernisi-prosthetei-nea-vari-tous-adunamous-idioktites-me-tin-auxisi-ton-adikeimenikon-axion/?utm_source=rss,"epistoli","epistoli_forea"
https://www.tovima.gr/2021/05/12/politics/ypeks-prepei-na-stamatisei-i-klimakosi-tis-vias-se-ierosolyma-kai-gaza/,"epistoli","epistoli_forea"
https://www.tovima.gr/2021/05/16/society/koronoios-pethane-traymatioforeas-sto-nosokomeio-xalkidas/,"epistoli","epistoli_forea"
https://www.tovima.gr/2024/04/06/society/aleksandroupoli-ekleine-ta-nipia-stin-apothiki-na-iremisoun/,"epistoli","epistoli_forea"
https://www.tovima.gr/2024/04/09/society/athina-synelifthisan-dyo-meli-kyklomatos-diakinisis-shisha/,"epistoli","epistoli_forea"
https://www.rizospastis.gr/story.do?id=11507731,"epistoli","epistoli_forea"
https://www.protothema.gr/economy/article/1156211/pliromes-sudaxeon-alla-kai-epidomaton-/?utm_source=rss/,"epistoli","epistoli_forea"
https://www.tovima.gr/2021/09/07/culture/to-mouseio-miki-theodoraki-zatounas-apoxaireta-ton-spoudaio-mousikosyntheti/,"epistoli","epistoli_forea"
https://www.eleftheria.gr/πολιτισμός/item/71719-.html,"sinentefksi","sinentefksi_prosopou"
https://www.protothema.gr/life-style/Gossip/article/844902/i-apadisi-tou-valari-stin-akrita-gia-to-gorgones-kai-mages/,"sinentefksi","sinentefksi_prosopou"
https://www.efsyn.gr/tehnes/art-nea/87550_gkelas-kesidis-kykladitikos-anemos-apo-tin-tiflida,"sinentefksi","sinentefksi_prosopou"
https://www.avgi.gr/tehnes/409993_world-music-proerhetai-apo-mia-poly-sobinistiki-eyropaiki-optiki?amp,"sinentefksi","sinentefksi_prosopou"
https://www.tovima.gr/2021/12/31/culture/zyranna-zateli-sto-vima-graftika-poly-prokeimenou-na-grapso/,"sinentefksi","sinentefksi_prosopou"
https://www.tovima.gr/2008/11/25/books-ideas/olia-lazaridoy-3/,"sinentefksi","sinentefksi_prosopou"
https://www.protothema.gr/ugeia/article/316953/anagnoriste-egairos-ta-subtomata-tis-katathlipsis/,"sinentefksi","sinentefksi_eidikon"
https://www.lifo.gr/now/greece/telika-poia-einai-i-diafora-erota-agapis-kai-sex,"sinentefksi","sinentefksi_eidikon"
https://www.lifo.gr/now/world/ola-osa-den-gnorizoyme-gia-ti-simerini-toyrkia,"sinentefksi","sinentefksi_eidikon"
https://www.eleftheria.gr/πολιτισμός/item/71719-.html,"sinentefksi","sinentefksi_eidikon"
https://www.in.gr/2016/02/25/health/nutrition/programma-diatrofi-sta-sxoleia-i-ygieini-diatrofi-stin-praksi/,"sinentefksi","sinentefksi_eidikon"
https://www.tanea.gr/2021/03/27/greece/paraskeyis-o-ektetamenos-elegxos-me-self-test-exei-tin-apotelesmatikotita-enos-epityximenou-lockdown/,"sinentefksi","sinentefksi_eidikon"
https://www.efsyn.gr/politiki/synenteyxeis/278135_den-syziteitai-thema-poy-afora-tin-ethniki-kyriarhia-stis,"sinentefksi","sinentefksi_politiki"
https://www.topontiki.gr/2020/12/19/nikos-karanikas-me-diaskedazoun-oli-afti-pou-me-vrizoun/,"sinentefksi","sinentefksi_politiki"
https://www.efsyn.gr/politiki/synenteyxeis/444147_thema-igesias-tithetai-ek-ton-pragmaton,"sinentefksi","sinentefksi_politiki"
https://www.efsyn.gr/politiki/synenteyxeis/442934_i-megali-parataxi-tha-dimioyrgithei-mesa-stin-koinonia,"sinentefksi","sinentefksi_politiki"
https://www.efsyn.gr/politiki/synenteyxeis/447697_stin-pylo-ypirxe-sygkroysi-eyropaikon-axion-kai-politikis,"sinentefksi","sinentefksi_politiki"
https://www.protothema.gr/politics/article/1507674/konstadinos-karamanlis-stin-ellada-oti-kaneis-prepei-na-to-kaneis-grigora-allios-sapizei/,"sinentefksi","sinentefksi_politiki"
https://www.in.gr/2024/07/20/politics/politcs-interviews/nikos-xristodoulidis-sto-oso-den-lynetai-kypriako-ellinokyprioi-kai-tourkokyprioi-eimaste-ittimenoi/,"sinentefksi","sinentefksi_politiki"
https://www.lifo.gr/tropos-zois/gefsi/eykolakia-gia-tin-kalokairini-koyzina,"sintagi","sintagi_mageirikis"
https://www.ethnos.gr/foodanddrink/article/27019/ftiaxnoymekritharotokarabidas,"sintagi","sintagi_mageirikis"
https://www.tovima.gr/2011/03/09/afieromata/xtapodi-kritharoto/,"sintagi","sintagi_mageirikis"
https://www.tovima.gr/2021/05/08/gefsignostis/mparmpounia-gemista,"sintagi","sintagi_mageirikis"
https://www.tovima.gr/2021/05/13/gefsignostis/kolokytholoulouda-tiganita-gemista/,"sintagi","sintagi_mageirikis"
https://www.tovima.gr/2021/05/21/gefsignostis/venizelika/,"sintagi","sintagi_mageirikis"
https://www.protothema.gr/cantina/article/1493637/mageiritsa-karpenisiotiki/?utm_source=rss/,"sintagi","sintagi_mageirikis"
https://www.protothema.gr/cantina/article/1030804/prasina-fasolakia-me-fasolia-hadres/?utm_source=rss/,"sintagi","sintagi_mageirikis"
https://www.protothema.gr/cantina/article/1377702/makaronia-me-kima-mustika-kai-sumvoules-gia-na-petuhoume-to-teleio-piato/?utm_source=rss/,"sintagi","sintagi_mageirikis"
https://www.protothema.gr/marie-claire/article/1194516/2022-ta-3-zodia-pou-tha-einai-single-tin-nea-hronia/?utm_source=rss/,"alli_stili","oroskopio"
https://www.protothema.gr/marie-claire/article/1196419/ta-zodia-pou-tha-perasoun-mia-axehasti-protohronia/?utm_source=rss/,"alli_stili","oroskopio"
https://www.kathimerini.gr/visual/photography/561426919/to-diavatirio/,"alli_stili","oroskopio"
https://www.kathimerini.gr/visual/photography/561424303/i-epafi/,"alli_stili","oroskopio"
https://www.kathimerini.gr/visual/video/561357844/vinteo-new-york-times-pos-na-ftiaxete-mia-omorfi-glastra-me-diafora-fyta/,"alli_stili","oroskopio"
https://www.kathimerini.gr/visual/podcasts/561357304/egine-o-mpainten-aristeros/,"alli_stili","oroskopio"
https://www.kathimerini.gr/visual/photography/561364033/o-chairetismos-tis-machis/,"alli_stili","oroskopio"
https://www.kathimerini.gr/visual/podcasts/561363121/radio-k-ti-einai-kanonikotita/,"alli_stili","oroskopio"
https://www.kathimerini.gr/visual/video/561950512/long-covid-h-deyteri-pandimia-mesa-stin-pandimia/,"alli_stili","oroskopio"
https://www.kathimerini.gr/opinion/sketches/561356287/skitso-toy-andrea-petroylaki-09-05-21-k/,"alli_stili","oroskopio"
https://www.kathimerini.gr/opinion/sketches/563123128/skitso-toy-ilia-makri-12-07-24/,"alli_stili","oroskopio"
https://www.kathimerini.gr/opinion/sketches/563195275/skitso-toy-ilia-makri-30-08-24/,"alli_stili","oroskopio"
https://www.lifo.gr/blogs/nevermind/h-zoi-mas-sto-internet,"allo","allo"
https://www.capital.gr/me-apopsi/3386675/trader-s-checklist-pos-na-gineis-enas-kaluteros-trader,"allo","allo"
https://www.tanea.gr/2022/05/09/world/pyrinika-ti-tha-symvei-an-ekragoun-ola-taytoxrona/,"allo","allo"
